Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P08631	HCK	2.13757324550321	1	3.13757324550321	3.39794000867204	2.39514459535217	2.46019127079223	0.183045886363994	25.1111111111111
P06239	Lck	2.0585343859115	1	3.0585343859115	3	2.3549300811518	2.3686502586496	0.07466098643165	29.1111111111111
P51451	BLK	1.79354921564105	1	2.79354921564105	2.79588001734407	2.4021366661575	2.38306866407694	0.135258707790612	22
P43405	Syk	1.64514114584764	1	2.64514114584764	2.69897000433602	2.02406661212498	2.03566235251105	0.0367727771020601	71.8888888888889
P12931	Src	1.46643498676621	1	2.46643498676621	2.45593195564972	2.06317753668619	2.15441728592501	0.200071873667974	40.1111111111111
P16234	PDGFR[alpha]	1.31155051143023	1	2.31155051143023	2.30102999566398	2.84669527504258	2.84669527504258	0	5
P07947	Yes	1.27151511197534	1	2.27151511197534	2.21467016498923	2.23493451485235	2.24182900587751	0.0525032182101191	24.8888888888889
P07948	Lyn	1.10233970975408	1	2.10233970975408	2.1249387366083	2.23903327305055	2.25912601110082	0.0996111779635509	19.7777777777778
P06241	Fyn	1.05488403166768	1	2.05488403166768	2.10237290870956	2.25054330271809	2.23257986289004	0.113155608020027	15.4444444444444
P42685	FRK	0.930923674407175	1	1.93092367440717	2.0087739243075	1.97714371576749	2.01104056306764	0.0722066857391926	51.2222222222222
P42679	CTK	1.24452740789574	1	2.24452740789574	1.99567862621736	2.22189820594245	2.1022772649398	0.258268962958254	29
P29317	EphA2	0.849778069803993	1	1.84977806980399	1.96257350205938	2.44597874707742	2.59852575189778	0.28090352354326	5.88888888888889
P09619	PDGFR[beta]	0.942858401407733	1	1.94285840140773	1.90657831483776	2.29094734489403	2.23220516286404	0.101988323923808	11.1111111111111
P00519	Abl	0.792925829519156	1	1.79292582951916	1.78781239559604	1.99524096026427	1.98199778402082	0.0524226544862853	46.3333333333333
Q04912	Ron	0.72941381846061	1	1.72941381846061	1.70553377383841	2.31882464224235	2.31065235583941	0.208414575315514	6.77777777777778
P29320	EphA3	0.693031543776744	1	1.69303154377674	1.69303154377674	2.30626482368907	2.30626482368907	0	4
P43403	ZAP70	0.631142722088854	1	1.63114272208885	1.61618463401957	1.91749373185528	1.91787174600496	0.02773426845863	60.1111111111111
P14616	IRR	0.542875774844882	1	1.54287577484488	1.55874911518681	2.13752955255432	2.1785993511791	0.0821395972495693	4.5
P08069	IGF1R	0.579794697286213	1	1.57979469728621	1.52724355068279	2.04666617043397	1.97077580800675	0.186862719032722	15.3333333333333
Q14289	FAK2	0.43315346713676	1	1.43315346713676	1.43651891460559	1.90442688908789	1.89204091849001	0.0646770002555579	33.1111111111111
P42684	Arg	0.751463175605407	1	1.75146317560541	1.43297363384094	1.92343528818909	1.89314234168671	0.121193027279946	45.1111111111111
P54764	EphA4	0.451934861084168	1	1.45193486108417	1.42136079003193	2.04518951988212	1.95391745856033	0.183510151825962	3.88888888888889
P54756	EphA5	0.406707172191843	1	1.40670717219184	1.42078859670756	1.93591541770379	1.96858925974576	0.0653476840839338	3.25
P21709	EphA1	0.342148138909139	1	1.34214813890914	1.40011692792631	1.85196749506501	1.97472992259087	0.184536208503626	4.6
Q08345	DDR1	0.387740238374143	1	1.38774023837414	1.38615817812393	1.92851417476781	1.92851417476781	0	3
P07332	Fes	0.436343013687331	1	1.43634301368733	1.36653154442041	1.968205264713	1.88049501279106	0.182856073556734	11.3333333333333
P06213	InSR	0.395343969055297	1	1.3953439690553	1.35457773065091	1.89289175145839	1.87365761242637	0.0743415230576358	22.8888888888889
P04629	TRKA	0.389780667618519	1	1.38978066761852	1.30627305107635	1.88783030049691	1.82641015029517	0.133246399623048	12.5555555555556
O60674	JAK2	0.310979660388881	1	1.31097966038888	1.30277065724028	1.83054799798352	1.83370172253263	0.0739759201411862	17.5555555555556
Q16288	TRKC	0.351897787408038	1	1.35189778740804	1.27164621797877	1.847597460262	1.79257487915491	0.170769797867016	16.2222222222222
