Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P06239	Lck	2.4306628374094	1	3.4306628374094	3.52287874528034	3.30835745284255	3.32909770427845	0.144515702845762	29.1111111111111
P06241	Fyn	1.79616183373258	1	2.79616183373258	2.88605664769316	3.48952934695083	3.56920213865542	0.208205904847067	15.4444444444444
P12931	Src	1.25806673736725	1	2.25806673736725	2.48148606012211	2.89952919525959	2.98578124586751	0.167423594643907	40.1111111111111
P00519	Abl	1.33701744597505	1	2.33701744597505	2.27572413039921	2.95532904531296	2.92832288290776	0.165052945503561	46.3333333333333
P07947	Yes	1.23469949368519	1	2.23469949368519	2.2518119729938	3.12055656583636	3.06344040989785	0.250719302325506	24.8888888888889
P51451	BLK	1.26616725046132	1	2.26616725046132	2.24412514432751	3.06564996414965	3.09640642623965	0.205127184201872	22
P07948	Lyn	1.45108353366869	1	2.45108353366869	2.21467016498923	3.19603539955313	3.183337698253	0.0689706780620008	19.7777777777778
P43405	Syk	0.972867764092909	1	1.97286776409291	1.93930215964639	2.77221875057932	2.7737754691892	0.0268314539754918	71.8888888888889
P08631	HCK	1.13783790286447	1	2.13783790286447	1.91721462968355	2.93052852215218	2.93484524485945	0.202188745515652	25.1111111111111
Q04912	Ron	0.680527592019777	1	1.68052759201978	1.68613277963085	3.12430056246741	3.08345495392196	0.155051613966645	6.77777777777778
P42679	CTK	0.755986195774488	1	1.75598619577449	1.66958622665081	2.88812149584273	2.79274627097313	0.220744550282325	29
P43403	ZAP70	0.705247652811682	1	1.70524765281168	1.66554624884907	2.74097304410154	2.75161599443667	0.0423954531347964	60.1111111111111
Q08345	DDR1	0.560529789450625	1	1.56052978945062	1.55595520408192	3.16064697533598	3.16064697533598	0	3
P42685	FRK	0.521023367127656	1	1.52102336712766	1.51427857351842	2.71493149491914	2.72544893275581	0.0493390945321954	51.2222222222222
P29317	EphA2	0.453649116493078	1	1.45364911649308	1.45469288353418	2.83640242434543	2.85876085509748	0.0700509983613587	5.88888888888889
P21709	EphA1	0.406873369942006	1	1.40687336994201	1.42250820016277	2.82237409437545	2.85775481336782	0.0555258991547448	4.6
P29376	LTK	0.421730688946957	1	1.42173068894696	1.42250820016277	2.64111402065907	2.73756816555246	0.455819692129429	16.4444444444444
P42684	Arg	0.451141625953619	1	1.45114162595362	1.42250820016277	2.69481108934011	2.67971857600345	0.131254662949884	45.1111111111111
P06213	InSR	0.337918694581755	1	1.33791869458175	1.4145392704915	2.63339884763272	2.70657866597903	0.101635229455825	22.8888888888889
P07333	FmS/CSFR	0.447649940075776	1	1.44764994007578	1.39469495385889	2.82355072363344	2.73445475081639	0.138435449743822	7.33333333333333
P21860	HER3	0.37229629939373	1	1.37229629939373	1.39147396642281	2.64763647889693	2.66805531899832	0.0788012996210155	42.1111111111111
P54756	EphA5	0.374825196973959	1	1.37482519697396	1.37830484762933	2.78754218990253	2.76814361758437	0.0387971446363116	3.25
P42680	TEC	0.396265736903369	1	1.39626573690337	1.36451625318509	2.67674235725533	2.68730867140758	0.0703418677457039	34.1111111111111
P09769	Fgr	0.34283097645545	1	1.34283097645545	1.34678748622466	2.66746546857227	2.72713684360934	0.109057378897634	8.88888888888889
P04629	TRKA	0.293489273553261	1	1.29348927355326	1.34198860334289	2.56451217464409	2.66257057717098	0.178636140859532	12.5555555555556
P09619	PDGFR[beta]	0.321769440386263	1	1.32176944038626	1.34198860334289	2.61418479123102	2.64574731512527	0.222749594720425	11.1111111111111
Q9UM73	ALK	0.313705089342424	1	1.31370508934242	1.33629907461035	2.62586587981248	2.64290730254157	0.091559569780585	41.8888888888889
Q9H3Y6	Srm	0.326188053076753	1	1.32618805307675	1.33348201944512	2.63200447476357	2.64701408696685	0.0348004093924448	41.3333333333333
P16234	PDGFR[alpha]	0.306919151593909	1	1.30691915159391	1.30189945437661	2.61190369321748	2.61190369321748	0	5
